user_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment,clv_hist_items,clv_value,rfm_cluster,dept_cluster
67947,137.0,1,9,1,1,2,112,Hibernating,9,27.0,1,0
67949,103.0,2,33,5,3,5,535,Loyal Customers,33,99.0,0,0
67951,123.0,1,6,3,1,1,311,Hibernating,6,18.0,1,3
67952,140.0,1,15,1,1,3,113,Others,15,45.0,1,2
67956,128.0,1,7,2,1,2,212,Hibernating,7,21.0,1,2
67957,140.0,1,25,1,1,4,114,Others,25,75.0,1,2
67960,110.0,1,6,5,1,1,511,Recent Customers,6,18.0,2,2
67962,131.0,1,10,2,1,2,212,Hibernating,10,30.0,1,2
67963,110.0,1,8,5,1,2,512,Recent Customers,8,24.0,2,0
67964,129.0,1,8,2,1,2,212,Hibernating,8,24.0,1,0
67966,115.0,2,24,4,3,4,434,Loyal Customers,24,72.0,2,3
67968,120.0,4,38,3,5,5,355,Loyal Customers,38,114.0,0,0
67969,112.0,1,10,4,1,2,412,Recent Customers,10,30.0,2,2
67970,139.0,1,6,1,1,1,111,Hibernating,6,18.0,1,1
67971,134.0,1,3,2,1,1,211,Hibernating,3,9.0,1,3
67972,119.0,2,45,4,3,5,435,Loyal Customers,45,135.0,0,2
67973,135.0,1,9,1,1,2,112,Hibernating,9,27.0,1,0
67975,103.0,4,93,5,5,5,555,Champions,93,279.0,3,2
67977,129.0,2,17,2,3,3,233,Others,17,51.0,1,1
67978,124.0,1,1,3,1,1,311,Hibernating,1,3.0,1,0
67980,134.0,1,11,2,1,3,213,Others,11,33.0,1,3
67983,140.0,1,13,1,1,3,113,Others,13,39.0,1,0
67984,128.0,2,18,2,3,4,234,Others,18,54.0,1,0
67985,123.0,4,37,3,5,5,355,Loyal Customers,37,111.0,0,0
67987,123.0,2,27,3,3,4,334,Loyal Customers,27,81.0,1,2
67988,132.0,1,11,2,1,3,213,Others,11,33.0,1,1
67989,96.0,2,19,5,3,4,534,Loyal Customers,19,57.0,2,2
67992,139.0,1,1,1,1,1,111,Hibernating,1,3.0,1,0
67993,110.0,5,41,5,5,5,555,Champions,41,123.0,0,2
67994,129.0,2,10,2,3,2,232,Others,10,30.0,1,1
67996,138.0,2,18,1,3,4,134,Others,18,54.0,1,2
67998,126.0,1,18,3,1,4,314,Others,18,54.0,1,2
67999,135.0,2,19,1,3,4,134,Others,19,57.0,1,2
68000,129.0,1,4,2,1,1,211,Hibernating,4,12.0,1,0
68001,120.0,4,63,3,5,5,355,Loyal Customers,63,189.0,0,2
68002,112.0,1,10,4,1,2,412,Recent Customers,10,30.0,2,1
68003,137.0,1,6,1,1,1,111,Hibernating,6,18.0,1,0
68004,130.0,1,4,2,1,1,211,Hibernating,4,12.0,1,3
68005,137.0,1,5,1,1,1,111,Hibernating,5,15.0,1,3
68006,132.0,1,12,2,1,3,213,Others,12,36.0,1,2
68008,137.0,1,1,1,1,1,111,Hibernating,1,3.0,1,0
68009,100.0,5,61,5,5,5,555,Champions,61,183.0,3,2
68010,127.0,1,14,3,1,3,313,Others,14,42.0,1,1
68012,110.0,1,18,5,1,4,514,Recent Customers,18,54.0,2,2
68014,140.0,1,1,1,1,1,111,Hibernating,1,3.0,1,1
68021,110.0,1,6,5,1,1,511,Recent Customers,6,18.0,2,2
68022,132.0,1,10,2,1,2,212,Hibernating,10,30.0,1,1
68023,120.0,2,13,3,3,3,333,Loyal Customers,13,39.0,2,4
68024,119.0,1,2,4,1,1,411,Recent Customers,2,6.0,2,4
68025,135.0,5,48,1,5,5,155,At Risk,48,144.0,0,3
68026,140.0,1,8,1,1,2,112,Hibernating,8,24.0,1,0
68029,121.0,1,1,3,1,1,311,Hibernating,1,3.0,1,4
68030,90.0,2,48,5,3,5,535,Loyal Customers,48,144.0,0,0
68032,94.0,6,20,5,5,4,554,Champions,20,60.0,0,3
68033,137.0,1,1,1,1,1,111,Hibernating,1,3.0,1,0
68034,99.0,5,52,5,5,5,555,Champions,52,156.0,0,2
68037,86.0,3,41,5,4,5,545,Champions,41,123.0,0,2
68039,127.0,2,17,3,3,3,333,Loyal Customers,17,51.0,1,1
68040,140.0,1,10,1,1,2,112,Hibernating,10,30.0,1,3
68041,133.0,1,6,2,1,1,211,Hibernating,6,18.0,1,2
68043,119.0,4,59,4,5,5,455,Champions,59,177.0,0,2
68046,135.0,1,7,1,1,2,112,Hibernating,7,21.0,1,1
68047,102.0,2,21,5,3,4,534,Loyal Customers,21,63.0,2,2
68048,111.0,2,6,4,3,1,431,Others,6,18.0,2,3
68050,140.0,1,18,1,1,4,114,Others,18,54.0,1,2
68054,126.0,1,6,3,1,1,311,Hibernating,6,18.0,1,3
68055,112.0,5,25,4,5,4,454,Champions,25,75.0,0,2
68058,140.0,1,2,1,1,1,111,Hibernating,2,6.0,1,1
68059,137.0,1,10,1,1,2,112,Hibernating,10,30.0,1,3
68062,127.0,1,6,3,1,1,311,Hibernating,6,18.0,1,0
68063,101.0,4,15,5,5,3,553,Loyal Customers,15,45.0,0,1
68064,126.0,1,7,3,1,2,312,Hibernating,7,21.0,1,0
68065,113.0,5,48,4,5,5,455,Champions,48,144.0,0,2
68067,123.0,3,37,3,4,5,345,Loyal Customers,37,111.0,0,2
68068,122.0,2,9,3,3,2,332,Others,9,27.0,1,3
68072,116.0,2,10,4,3,2,432,Others,10,30.0,2,3
68073,107.0,2,13,5,3,3,533,Loyal Customers,13,39.0,2,2
68074,116.0,1,3,4,1,1,411,Recent Customers,3,9.0,2,3
68075,110.0,1,15,5,1,3,513,Recent Customers,15,45.0,2,2
68076,137.0,1,8,1,1,2,112,Hibernating,8,24.0,1,4
68077,138.0,1,11,1,1,3,113,Others,11,33.0,1,3
68080,99.0,2,21,5,3,4,534,Loyal Customers,21,63.0,2,3
68081,131.0,1,11,2,1,3,213,Others,11,33.0,1,0
68084,135.0,2,18,1,3,4,134,Others,18,54.0,1,2
68089,137.0,1,2,1,1,1,111,Hibernating,2,6.0,1,0
68093,130.0,2,16,2,3,3,233,Others,16,48.0,1,3
68094,100.0,5,79,5,5,5,555,Champions,79,237.0,3,0
68095,134.0,2,59,2,3,5,235,Others,59,177.0,0,1
68097,137.0,1,2,1,1,1,111,Hibernating,2,6.0,1,0
68101,140.0,1,9,1,1,2,112,Hibernating,9,27.0,1,2
68103,132.0,2,19,2,3,4,234,Others,19,57.0,1,0
68105,124.0,3,73,3,4,5,345,Loyal Customers,73,219.0,0,3
68107,127.0,2,42,3,3,5,335,Loyal Customers,42,126.0,0,2
68108,110.0,1,8,5,1,2,512,Recent Customers,8,24.0,2,3
68109,140.0,1,22,1,1,4,114,Others,22,66.0,1,3
68110,129.0,1,5,2,1,1,211,Hibernating,5,15.0,1,0
68111,110.0,2,14,5,3,3,533,Loyal Customers,14,42.0,2,3
68112,131.0,1,11,2,1,3,213,Others,11,33.0,1,2
68114,98.0,4,21,5,5,4,554,Champions,21,63.0,0,2
68115,125.0,1,1,3,1,1,311,Hibernating,1,3.0,1,3
68116,110.0,1,36,5,1,5,515,Recent Customers,36,108.0,2,0
68119,130.0,1,11,2,1,3,213,Others,11,33.0,1,2
68120,138.0,1,6,1,1,1,111,Hibernating,6,18.0,1,1
68121,136.0,2,18,1,3,4,134,Others,18,54.0,1,2
68123,126.0,3,11,3,4,3,343,Loyal Customers,11,33.0,1,2
68124,103.0,2,24,5,3,4,534,Loyal Customers,24,72.0,2,2
68125,136.0,1,10,1,1,2,112,Hibernating,10,30.0,1,0
68128,125.0,4,30,3,5,5,355,Loyal Customers,30,90.0,0,2
68132,87.0,3,36,5,4,5,545,Champions,36,108.0,0,1
68133,110.0,1,3,5,1,1,511,Recent Customers,3,9.0,2,2
68134,132.0,1,7,2,1,2,212,Hibernating,7,21.0,1,2
68138,131.0,4,34,2,5,5,255,At Risk,34,102.0,0,1
68139,110.0,1,6,5,1,1,511,Recent Customers,6,18.0,2,3
68140,139.0,1,1,1,1,1,111,Hibernating,1,3.0,1,0
68147,129.0,1,4,2,1,1,211,Hibernating,4,12.0,1,2
68149,132.0,2,22,2,3,4,234,Others,22,66.0,1,2
68150,135.0,3,39,1,4,5,145,At Risk,39,117.0,0,2
68151,100.0,2,15,5,3,3,533,Loyal Customers,15,45.0,2,1
68152,80.0,2,22,5,3,4,534,Loyal Customers,22,66.0,2,1
68154,140.0,1,5,1,1,1,111,Hibernating,5,15.0,1,0
68157,132.0,1,15,2,1,3,213,Others,15,45.0,1,0
68160,107.0,3,93,5,4,5,545,Champions,93,279.0,3,2
68161,140.0,1,4,1,1,1,111,Hibernating,4,12.0,1,3
68162,128.0,1,9,2,1,2,212,Hibernating,9,27.0,1,3
68165,98.0,2,59,5,3,5,535,Loyal Customers,59,177.0,0,3
68168,110.0,1,14,5,1,3,513,Recent Customers,14,42.0,2,2
68169,138.0,1,4,1,1,1,111,Hibernating,4,12.0,1,0
68172,136.0,1,6,1,1,1,111,Hibernating,6,18.0,1,3
68173,138.0,1,6,1,1,1,111,Hibernating,6,18.0,1,0
68174,120.0,2,55,3,3,5,335,Loyal Customers,55,165.0,0,2
68175,119.0,2,3,4,3,1,431,Others,3,9.0,2,1
68176,116.0,1,3,4,1,1,411,Recent Customers,3,9.0,2,0
68178,124.0,2,8,3,3,2,332,Others,8,24.0,1,0
68179,110.0,4,37,5,5,5,555,Champions,37,111.0,0,3
68182,110.0,1,3,5,1,1,511,Recent Customers,3,9.0,2,1
68183,84.0,3,55,5,4,5,545,Champions,55,165.0,0,2
68184,127.0,3,25,3,4,4,344,Loyal Customers,25,75.0,0,2
68185,88.0,2,9,5,3,2,532,Others,9,27.0,2,4
68186,132.0,1,17,2,1,3,213,Others,17,51.0,1,2
68191,98.0,3,29,5,4,4,544,Champions,29,87.0,0,2
68192,134.0,1,10,2,1,2,212,Hibernating,10,30.0,1,2
68193,126.0,1,20,3,1,4,314,Others,20,60.0,1,0
68194,139.0,1,3,1,1,1,111,Hibernating,3,9.0,1,4
68195,83.0,2,13,5,3,3,533,Loyal Customers,13,39.0,2,0
68196,132.0,1,14,2,1,3,213,Others,14,42.0,1,0
68198,100.0,4,57,5,5,5,555,Champions,57,171.0,0,1
68199,123.0,1,19,3,1,4,314,Others,19,57.0,1,0
68200,110.0,1,3,5,1,1,511,Recent Customers,3,9.0,2,0
68202,104.0,3,27,5,4,4,544,Champions,27,81.0,0,2
68206,137.0,1,13,1,1,3,113,Others,13,39.0,1,0
68207,117.0,2,18,4,3,4,434,Loyal Customers,18,54.0,2,0
68209,126.0,1,12,3,1,3,313,Others,12,36.0,1,0
68210,118.0,2,9,4,3,2,432,Others,9,27.0,2,1
68211,134.0,1,12,2,1,3,213,Others,12,36.0,1,2
68214,132.0,1,6,2,1,1,211,Hibernating,6,18.0,1,3
68215,136.0,1,15,1,1,3,113,Others,15,45.0,1,0
68217,103.0,2,15,5,3,3,533,Loyal Customers,15,45.0,2,2
68220,126.0,1,5,3,1,1,311,Hibernating,5,15.0,1,3
68221,125.0,2,42,3,3,5,335,Loyal Customers,42,126.0,0,2
68222,130.0,1,1,2,1,1,211,Hibernating,1,3.0,1,0
68223,95.0,5,62,5,5,5,555,Champions,62,186.0,3,3
68225,102.0,2,6,5,3,1,531,Others,6,18.0,2,0
68231,140.0,1,1,1,1,1,111,Hibernating,1,3.0,1,4
68234,110.0,1,4,5,1,1,511,Recent Customers,4,12.0,2,0
68235,110.0,1,7,5,1,2,512,Recent Customers,7,21.0,2,2
68237,125.0,1,8,3,1,2,312,Hibernating,8,24.0,1,2
68238,129.0,1,6,2,1,1,211,Hibernating,6,18.0,1,0
68239,123.0,2,5,3,3,1,331,Others,5,15.0,1,3
68242,140.0,1,5,1,1,1,111,Hibernating,5,15.0,1,2
68243,93.0,5,46,5,5,5,555,Champions,46,138.0,0,2
68244,137.0,1,3,1,1,1,111,Hibernating,3,9.0,1,0
68246,130.0,5,30,2,5,5,255,At Risk,30,90.0,0,2
68247,134.0,1,1,2,1,1,211,Hibernating,1,3.0,1,3
68248,117.0,4,27,4,5,4,454,Champions,27,81.0,0,3
68251,132.0,2,4,2,3,1,231,Others,4,12.0,1,0
68252,128.0,1,2,2,1,1,211,Hibernating,2,6.0,1,4
68253,119.0,3,28,4,4,4,444,Champions,28,84.0,0,0
68254,134.0,2,9,2,3,2,232,Others,9,27.0,1,3
68256,116.0,4,25,4,5,4,454,Champions,25,75.0,0,3
68257,85.0,6,129,5,5,5,555,Champions,129,387.0,3,3
68258,110.0,1,8,5,1,2,512,Recent Customers,8,24.0,2,2
68260,124.0,3,43,3,4,5,345,Loyal Customers,43,129.0,0,2
68263,126.0,2,16,3,3,3,333,Loyal Customers,16,48.0,1,2
68266,105.0,6,80,5,5,5,555,Champions,80,240.0,3,2
68267,126.0,1,9,3,1,2,312,Hibernating,9,27.0,1,3
68268,119.0,3,8,4,4,2,442,Others,8,24.0,2,1
68271,126.0,1,17,3,1,3,313,Others,17,51.0,1,2
68272,115.0,1,15,4,1,3,413,Recent Customers,15,45.0,2,3
68275,125.0,1,15,3,1,3,313,Others,15,45.0,1,2
68277,135.0,1,20,1,1,4,114,Others,20,60.0,1,2
68278,110.0,1,10,5,1,2,512,Recent Customers,10,30.0,2,2
68280,136.0,1,2,1,1,1,111,Hibernating,2,6.0,1,4
68281,110.0,1,1,5,1,1,511,Recent Customers,1,3.0,2,4
68282,117.0,2,43,4,3,5,435,Loyal Customers,43,129.0,0,0
68284,110.0,1,9,5,1,2,512,Recent Customers,9,27.0,2,0
68285,122.0,3,5,3,4,1,341,Others,5,15.0,2,2
68290,118.0,7,95,4,5,5,455,Champions,95,285.0,3,2
68293,74.0,7,98,5,5,5,555,Champions,98,294.0,3,2
68294,135.0,1,12,1,1,3,113,Others,12,36.0,1,2
68296,123.0,3,29,3,4,4,344,Loyal Customers,29,87.0,0,2
68298,131.0,1,18,2,1,4,214,Others,18,54.0,1,2
68299,136.0,2,4,1,3,1,131,Others,4,12.0,1,2
68302,134.0,2,25,2,3,4,234,Others,25,75.0,1,1
68304,116.0,3,18,4,4,4,444,Champions,18,54.0,0,1
68305,125.0,2,22,3,3,4,334,Loyal Customers,22,66.0,1,0
68306,132.0,1,9,2,1,2,212,Hibernating,9,27.0,1,3
68308,120.0,3,70,3,4,5,345,Loyal Customers,70,210.0,0,0
68311,112.0,1,19,4,1,4,414,Recent Customers,19,57.0,2,2
68315,112.0,1,9,4,1,2,412,Recent Customers,9,27.0,2,3
68317,122.0,6,31,3,5,5,355,Loyal Customers,31,93.0,0,2
68319,110.0,1,10,5,1,2,512,Recent Customers,10,30.0,2,0
68320,136.0,1,8,1,1,2,112,Hibernating,8,24.0,1,2
68321,137.0,1,4,1,1,1,111,Hibernating,4,12.0,1,0
68325,118.0,3,51,4,4,5,445,Champions,51,153.0,0,1
68326,133.0,2,31,2,3,5,235,Others,31,93.0,1,2
68328,96.0,3,15,5,4,3,543,Loyal Customers,15,45.0,2,0
68329,129.0,1,11,2,1,3,213,Others,11,33.0,1,2
68330,110.0,1,7,5,1,2,512,Recent Customers,7,21.0,2,2
68336,103.0,2,36,5,3,5,535,Loyal Customers,36,108.0,0,2
68337,69.0,3,29,5,4,4,544,Champions,29,87.0,0,2
68340,124.0,2,12,3,3,3,333,Loyal Customers,12,36.0,1,0
68341,129.0,2,19,2,3,4,234,Others,19,57.0,1,0
68342,133.0,1,3,2,1,1,211,Hibernating,3,9.0,1,2
68343,126.0,2,7,3,3,2,332,Others,7,21.0,1,4
68346,122.0,4,13,3,5,3,353,Loyal Customers,13,39.0,0,0
68347,115.0,5,41,4,5,5,455,Champions,41,123.0,0,2
68350,95.0,2,25,5,3,4,534,Loyal Customers,25,75.0,2,2
68351,130.0,1,7,2,1,2,212,Hibernating,7,21.0,1,4
68355,93.0,6,87,5,5,5,555,Champions,87,261.0,3,0
68358,122.0,2,22,3,3,4,334,Loyal Customers,22,66.0,1,2
68359,119.0,3,33,4,4,5,445,Champions,33,99.0,0,2
68360,126.0,1,4,3,1,1,311,Hibernating,4,12.0,1,0
68361,140.0,1,10,1,1,2,112,Hibernating,10,30.0,1,1
68362,123.0,3,38,3,4,5,345,Loyal Customers,38,114.0,0,2
68364,132.0,1,9,2,1,2,212,Hibernating,9,27.0,1,1
68365,136.0,1,28,1,1,4,114,Others,28,84.0,1,0
68367,125.0,3,25,3,4,4,344,Loyal Customers,25,75.0,0,1
68368,110.0,1,21,5,1,4,514,Recent Customers,21,63.0,2,0
68369,94.0,3,9,5,4,2,542,Others,9,27.0,2,1
68372,110.0,3,29,5,4,4,544,Champions,29,87.0,0,2
68374,110.0,2,3,5,3,1,531,Others,3,9.0,2,3
68379,133.0,1,13,2,1,3,213,Others,13,39.0,1,0
68382,137.0,1,7,1,1,2,112,Hibernating,7,21.0,1,3
68383,127.0,2,15,3,3,3,333,Loyal Customers,15,45.0,1,2
68386,136.0,1,10,1,1,2,112,Hibernating,10,30.0,1,2
68387,119.0,2,40,4,3,5,435,Loyal Customers,40,120.0,0,2
68388,131.0,2,15,2,3,3,233,Others,15,45.0,1,2
68390,133.0,1,25,2,1,4,214,Others,25,75.0,1,2
68391,129.0,2,12,2,3,3,233,Others,12,36.0,1,4
68392,128.0,2,64,2,3,5,235,Others,64,192.0,0,2
68395,117.0,1,4,4,1,1,411,Recent Customers,4,12.0,2,3
68397,119.0,2,25,4,3,4,434,Loyal Customers,25,75.0,2,2
68398,125.0,1,9,3,1,2,312,Hibernating,9,27.0,1,2
68400,116.0,1,9,4,1,2,412,Recent Customers,9,27.0,2,3
68401,121.0,1,13,3,1,3,313,Others,13,39.0,1,0
68402,118.0,2,30,4,3,5,435,Loyal Customers,30,90.0,2,0
68404,95.0,2,40,5,3,5,535,Loyal Customers,40,120.0,0,0
68405,106.0,2,25,5,3,4,534,Loyal Customers,25,75.0,2,2
68406,110.0,1,12,5,1,3,513,Recent Customers,12,36.0,2,0
68407,122.0,1,45,3,1,5,315,Others,45,135.0,1,2
68409,126.0,2,46,3,3,5,335,Loyal Customers,46,138.0,0,2
68411,110.0,1,17,5,1,3,513,Recent Customers,17,51.0,2,0
68413,116.0,2,26,4,3,4,434,Loyal Customers,26,78.0,2,2
68414,120.0,1,6,3,1,1,311,Hibernating,6,18.0,2,2
68415,122.0,2,28,3,3,4,334,Loyal Customers,28,84.0,1,2
68418,135.0,1,2,1,1,1,111,Hibernating,2,6.0,1,1
68419,115.0,1,7,4,1,2,412,Recent Customers,7,21.0,2,2
68420,140.0,1,10,1,1,2,112,Hibernating,10,30.0,1,2
68421,110.0,1,29,5,1,4,514,Recent Customers,29,87.0,2,2
68422,131.0,2,18,2,3,4,234,Others,18,54.0,1,1
68424,140.0,1,1,1,1,1,111,Hibernating,1,3.0,1,0
68425,99.0,4,37,5,5,5,555,Champions,37,111.0,0,2
68426,85.0,2,12,5,3,3,533,Loyal Customers,12,36.0,2,0
68428,117.0,2,48,4,3,5,435,Loyal Customers,48,144.0,0,1
68430,140.0,1,7,1,1,2,112,Hibernating,7,21.0,1,2
68431,128.0,2,11,2,3,3,233,Others,11,33.0,1,0
68434,125.0,4,51,3,5,5,355,Loyal Customers,51,153.0,0,0
68439,123.0,4,46,3,5,5,355,Loyal Customers,46,138.0,0,2
68440,138.0,1,5,1,1,1,111,Hibernating,5,15.0,1,2
68441,107.0,2,14,5,3,3,533,Loyal Customers,14,42.0,2,2
68443,125.0,1,14,3,1,3,313,Others,14,42.0,1,2
68446,140.0,1,9,1,1,2,112,Hibernating,9,27.0,1,0
68447,122.0,2,25,3,3,4,334,Loyal Customers,25,75.0,1,2
68448,110.0,1,2,5,1,1,511,Recent Customers,2,6.0,2,1
68449,96.0,2,23,5,3,4,534,Loyal Customers,23,69.0,2,2
68450,140.0,1,7,1,1,2,112,Hibernating,7,21.0,1,4
68452,127.0,4,26,3,5,4,354,Loyal Customers,26,78.0,0,2
68454,121.0,2,12,3,3,3,333,Loyal Customers,12,36.0,2,1
68456,109.0,2,26,5,3,4,534,Loyal Customers,26,78.0,2,2
68457,124.0,1,1,3,1,1,311,Hibernating,1,3.0,1,1
68458,140.0,1,14,1,1,3,113,Others,14,42.0,1,3
68459,136.0,1,2,1,1,1,111,Hibernating,2,6.0,1,1
68460,116.0,2,45,4,3,5,435,Loyal Customers,45,135.0,0,2
68461,134.0,1,9,2,1,2,212,Hibernating,9,27.0,1,1
68462,132.0,1,2,2,1,1,211,Hibernating,2,6.0,1,4
68469,131.0,2,5,2,3,1,231,Others,5,15.0,1,0
68470,118.0,2,25,4,3,4,434,Loyal Customers,25,75.0,2,2
68471,132.0,1,12,2,1,3,213,Others,12,36.0,1,2
68472,110.0,1,7,5,1,2,512,Recent Customers,7,21.0,2,2
68473,121.0,2,25,3,3,4,334,Loyal Customers,25,75.0,2,2
68474,117.0,1,7,4,1,2,412,Recent Customers,7,21.0,2,2
68475,138.0,1,8,1,1,2,112,Hibernating,8,24.0,1,0
68477,136.0,1,22,1,1,4,114,Others,22,66.0,1,1
68478,123.0,5,46,3,5,5,355,Loyal Customers,46,138.0,0,4
68479,110.0,1,16,5,1,3,513,Recent Customers,16,48.0,2,2
68483,126.0,2,15,3,3,3,333,Loyal Customers,15,45.0,1,2
68484,134.0,2,15,2,3,3,233,Others,15,45.0,1,3
68487,110.0,1,13,5,1,3,513,Recent Customers,13,39.0,2,0
68488,99.0,4,17,5,5,3,553,Loyal Customers,17,51.0,0,2
68491,125.0,1,9,3,1,2,312,Hibernating,9,27.0,1,1
68492,140.0,1,4,1,1,1,111,Hibernating,4,12.0,1,2
68493,133.0,1,3,2,1,1,211,Hibernating,3,9.0,1,1
68494,116.0,5,63,4,5,5,455,Champions,63,189.0,3,2
68495,128.0,1,10,2,1,2,212,Hibernating,10,30.0,1,3
68496,119.0,1,6,4,1,1,411,Recent Customers,6,18.0,2,2
68497,110.0,1,4,5,1,1,511,Recent Customers,4,12.0,2,1
68498,127.0,1,4,3,1,1,311,Hibernating,4,12.0,1,1
68499,135.0,1,19,1,1,4,114,Others,19,57.0,1,1
68500,112.0,5,47,4,5,5,455,Champions,47,141.0,0,3
68502,134.0,1,6,2,1,1,211,Hibernating,6,18.0,1,1
68503,124.0,1,10,3,1,2,312,Hibernating,10,30.0,1,0
68504,112.0,1,6,4,1,1,411,Recent Customers,6,18.0,2,0
68505,120.0,4,48,3,5,5,355,Loyal Customers,48,144.0,0,2
68507,119.0,3,40,4,4,5,445,Champions,40,120.0,0,0
68508,103.0,6,22,5,5,4,554,Champions,22,66.0,0,2
68509,107.0,2,19,5,3,4,534,Loyal Customers,19,57.0,2,1
68510,122.0,1,26,3,1,4,314,Others,26,78.0,1,2
68513,108.0,2,60,5,3,5,535,Loyal Customers,60,180.0,0,2
68515,140.0,1,4,1,1,1,111,Hibernating,4,12.0,1,4
68517,110.0,1,7,5,1,2,512,Recent Customers,7,21.0,2,1
68521,120.0,1,6,3,1,1,311,Hibernating,6,18.0,2,1
68522,105.0,3,11,5,4,3,543,Loyal Customers,11,33.0,2,2
68526,138.0,1,6,1,1,1,111,Hibernating,6,18.0,1,3
68528,84.0,3,16,5,4,3,543,Loyal Customers,16,48.0,2,2
68532,98.0,4,31,5,5,5,555,Champions,31,93.0,0,0
68533,119.0,3,24,4,4,4,444,Champions,24,72.0,0,2
68542,136.0,1,4,1,1,1,111,Hibernating,4,12.0,1,3
68543,111.0,2,37,4,3,5,435,Loyal Customers,37,111.0,0,2
68545,122.0,2,35,3,3,5,335,Loyal Customers,35,105.0,0,2
68548,140.0,1,3,1,1,1,111,Hibernating,3,9.0,1,2
68554,119.0,3,23,4,4,4,444,Champions,23,69.0,0,0
68555,133.0,2,10,2,3,2,232,Others,10,30.0,1,2
68556,126.0,1,8,3,1,2,312,Hibernating,8,24.0,1,1
68560,91.0,2,4,5,3,1,531,Others,4,12.0,2,1
68562,120.0,2,9,3,3,2,332,Others,9,27.0,2,4
68563,130.0,1,9,2,1,2,212,Hibernating,9,27.0,1,3
68564,115.0,5,15,4,5,3,453,Loyal Customers,15,45.0,0,4
68567,114.0,1,9,4,1,2,412,Recent Customers,9,27.0,2,2
68568,135.0,1,12,1,1,3,113,Others,12,36.0,1,3
68572,112.0,2,25,4,3,4,434,Loyal Customers,25,75.0,2,1
68573,117.0,2,36,4,3,5,435,Loyal Customers,36,108.0,0,0
68575,133.0,2,27,2,3,4,234,Others,27,81.0,1,2
68577,122.0,2,37,3,3,5,335,Loyal Customers,37,111.0,0,1
68578,121.0,2,20,3,3,4,334,Loyal Customers,20,60.0,2,0
68581,125.0,1,7,3,1,2,312,Hibernating,7,21.0,1,0
68582,136.0,1,6,1,1,1,111,Hibernating,6,18.0,1,4
68584,140.0,1,9,1,1,2,112,Hibernating,9,27.0,1,1
68587,115.0,1,11,4,1,3,413,Recent Customers,11,33.0,2,1
68589,136.0,2,58,1,3,5,135,Others,58,174.0,0,2
68590,108.0,5,72,5,5,5,555,Champions,72,216.0,3,2
68593,111.0,1,12,4,1,3,413,Recent Customers,12,36.0,2,0
68594,134.0,1,8,2,1,2,212,Hibernating,8,24.0,1,0
68595,132.0,2,25,2,3,4,234,Others,25,75.0,1,0
68596,130.0,1,7,2,1,2,212,Hibernating,7,21.0,1,1
68597,117.0,4,35,4,5,5,455,Champions,35,105.0,0,0
68600,104.0,2,2,5,3,1,531,Others,2,6.0,2,4
68602,110.0,1,2,5,1,1,511,Recent Customers,2,6.0,2,0
68609,108.0,2,54,5,3,5,535,Loyal Customers,54,162.0,0,2
68610,119.0,6,35,4,5,5,455,Champions,35,105.0,0,1
68611,110.0,1,17,5,1,3,513,Recent Customers,17,51.0,2,1
68617,134.0,1,20,2,1,4,214,Others,20,60.0,1,2
68621,127.0,2,16,3,3,3,333,Loyal Customers,16,48.0,1,2
68624,135.0,1,6,1,1,1,111,Hibernating,6,18.0,1,4
68625,132.0,1,29,2,1,4,214,Others,29,87.0,1,2
68631,113.0,2,25,4,3,4,434,Loyal Customers,25,75.0,2,2
68632,106.0,3,28,5,4,4,544,Champions,28,84.0,0,1
68633,138.0,1,14,1,1,3,113,Others,14,42.0,1,2
68634,110.0,2,38,5,3,5,535,Loyal Customers,38,114.0,0,0
68635,133.0,1,7,2,1,2,212,Hibernating,7,21.0,1,4
68638,110.0,1,21,5,1,4,514,Recent Customers,21,63.0,2,2
68639,83.0,2,35,5,3,5,535,Loyal Customers,35,105.0,0,1
68641,140.0,1,10,1,1,2,112,Hibernating,10,30.0,1,2
68642,133.0,1,4,2,1,1,211,Hibernating,4,12.0,1,3
68645,112.0,1,26,4,1,4,414,Recent Customers,26,78.0,2,0
68649,126.0,1,10,3,1,2,312,Hibernating,10,30.0,1,0
68650,126.0,1,8,3,1,2,312,Hibernating,8,24.0,1,0
68652,110.0,1,4,5,1,1,511,Recent Customers,4,12.0,2,2
68653,111.0,2,5,4,3,1,431,Others,5,15.0,2,2
68656,121.0,2,15,3,3,3,333,Loyal Customers,15,45.0,2,2
68658,107.0,2,24,5,3,4,534,Loyal Customers,24,72.0,2,0
68659,132.0,1,20,2,1,4,214,Others,20,60.0,1,2
68665,117.0,1,10,4,1,2,412,Recent Customers,10,30.0,2,4
68669,116.0,1,45,4,1,5,415,Recent Customers,45,135.0,2,2
68670,122.0,1,2,3,1,1,311,Hibernating,2,6.0,1,1
68671,140.0,1,3,1,1,1,111,Hibernating,3,9.0,1,0
68672,112.0,1,44,4,1,5,415,Recent Customers,44,132.0,2,0
68673,97.0,3,35,5,4,5,545,Champions,35,105.0,0,0
68674,128.0,1,11,2,1,3,213,Others,11,33.0,1,0
68679,99.0,4,23,5,5,4,554,Champions,23,69.0,0,4
68680,110.0,1,9,5,1,2,512,Recent Customers,9,27.0,2,0
68681,134.0,1,3,2,1,1,211,Hibernating,3,9.0,1,3
68685,126.0,1,16,3,1,3,313,Others,16,48.0,1,2
